card_id,url,source_file_name,scrap_date,source_id,dl_loaded_date
PE536814STK,https://www.cars.com/vehicledetail/9f7109df-447b-4544-a356-6f636367df50/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_10000-19999/https---www-cars-com-vehicledetail-9f7109df-447b-4544-a356-6f636367df50-.json,2023-05-01T08:01:19.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
Z26748A,https://www.cars.com/vehicledetail/77de13af-46b7-4c01-acf4-509b2339bd26/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-77de13af-46b7-4c01-acf4-509b2339bd26-.json,2023-05-01T08:02:58.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
YU433985,https://www.cars.com/vehicledetail/b2049e6f-94e9-467f-a64a-9ca0654e59b6/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-b2049e6f-94e9-467f-a64a-9ca0654e59b6-.json,2023-05-01T08:03:23.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
J10645A,https://www.cars.com/vehicledetail/7a00901b-2c40-46c6-beaf-8b2fd52dc982/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-7a00901b-2c40-46c6-beaf-8b2fd52dc982-.json,2023-05-01T08:06:13.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
P2699,https://www.cars.com/vehicledetail/92e1ba3a-96f8-4f99-b4c9-6e0f4f38cbba/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_10000-19999/https---www-cars-com-vehicledetail-92e1ba3a-96f8-4f99-b4c9-6e0f4f38cbba-.json,2023-05-01T08:00:53.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
YP1943,https://www.cars.com/vehicledetail/368bcfb2-3ff9-4c54-b03a-12726d77a7d6/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-368bcfb2-3ff9-4c54-b03a-12726d77a7d6-.json,2023-05-01T08:06:04.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
BZF136,https://www.cars.com/vehicledetail/a5f3bf1e-3c1c-41f4-bd75-a92f4204d730/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-a5f3bf1e-3c1c-41f4-bd75-a92f4204d730-.json,2023-05-01T08:04:19.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
230594A,https://www.cars.com/vehicledetail/06a5e283-6bd6-4c76-ad79-4baad3859e34/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-06a5e283-6bd6-4c76-ad79-4baad3859e34-.json,2023-05-01T08:06:44.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
A230535A,https://www.cars.com/vehicledetail/56bf9081-b3fe-4458-b879-caa4d7391bc6/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-56bf9081-b3fe-4458-b879-caa4d7391bc6-.json,2023-05-01T08:06:41.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
22903,https://www.cars.com/vehicledetail/48ea690a-d9e7-43ee-a931-5fc343654717/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-48ea690a-d9e7-43ee-a931-5fc343654717-.json,2023-05-01T08:03:04.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
H30409,https://www.cars.com/vehicledetail/39787f2f-ce25-4fae-a92b-1bbdc76653c4/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-39787f2f-ce25-4fae-a92b-1bbdc76653c4-.json,2023-05-01T08:04:20.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
P223331,https://www.cars.com/vehicledetail/405626b4-0b5c-4d86-b1b8-d45b3ee8f3bc/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-405626b4-0b5c-4d86-b1b8-d45b3ee8f3bc-.json,2023-05-01T08:04:50.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
60110A,https://www.cars.com/vehicledetail/11f91e71-f71c-40fa-aa21-db1b04dbc7ca/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-11f91e71-f71c-40fa-aa21-db1b04dbc7ca-.json,2023-05-01T08:03:41.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
