card_id,url,source_file_name,scrap_date,source_id,dl_loaded_date
GH1049P,https://www.cars.com/vehicledetail/cf9cfdfa-fcc3-43fa-a241-1fca10ad9de5/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-cf9cfdfa-fcc3-43fa-a241-1fca10ad9de5-.json,2023-05-01T08:06:56.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
M14637,https://www.cars.com/vehicledetail/de453f72-9015-4f6c-b683-3317043eebee/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-de453f72-9015-4f6c-b683-3317043eebee-.json,2023-05-01T08:02:05.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
P1229,https://www.cars.com/vehicledetail/080f0e0a-16a0-4268-9085-6d47a7818431/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-080f0e0a-16a0-4268-9085-6d47a7818431-.json,2023-05-01T08:02:43.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
M69561A,https://www.cars.com/vehicledetail/eb0c6731-0088-49ba-8978-dd7550e6d5b5/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-eb0c6731-0088-49ba-8978-dd7550e6d5b5-.json,2023-05-01T08:02:41.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
4005243,https://www.cars.com/vehicledetail/c52a2c59-7ae7-457a-b5b2-758fa32ade78/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-c52a2c59-7ae7-457a-b5b2-758fa32ade78-.json,2023-05-01T08:04:48.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
P100080,https://www.cars.com/vehicledetail/0eff35bf-55a4-4d80-81a0-4e9f85873a5c/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-0eff35bf-55a4-4d80-81a0-4e9f85873a5c-.json,2023-05-01T08:06:01.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
T050169A,https://www.cars.com/vehicledetail/759ab6b1-0cb5-4bf4-b0ef-ea93b1e1236c/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-759ab6b1-0cb5-4bf4-b0ef-ea93b1e1236c-.json,2023-05-01T08:04:17.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
G110747A,https://www.cars.com/vehicledetail/556c40d3-a0be-4452-b4e2-7d5488c61282/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-556c40d3-a0be-4452-b4e2-7d5488c61282-.json,2023-05-01T08:03:26.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
M14930,https://www.cars.com/vehicledetail/103322ff-96e4-44a9-8be2-d1d8823f40c0/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-103322ff-96e4-44a9-8be2-d1d8823f40c0-.json,2023-05-01T08:03:52.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
N230005,https://www.cars.com/vehicledetail/c50a21e3-e52d-4e5b-8ddd-19f38a7355be/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-c50a21e3-e52d-4e5b-8ddd-19f38a7355be-.json,2023-05-01T08:03:36.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
NL218670,https://www.cars.com/vehicledetail/36e47116-e0fe-4e1a-b3f0-2801a8c8a58d/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-36e47116-e0fe-4e1a-b3f0-2801a8c8a58d-.json,2023-05-01T08:05:50.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
