card_id,url,source_file_name,scrap_date,source_id,dl_loaded_date
24320936,https://www.cars.com/vehicledetail/39676e7b-b5bb-4d2d-b45a-9b971b2bf583/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-39676e7b-b5bb-4d2d-b45a-9b971b2bf583-.json,2023-05-01T08:04:38.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
2304176A,https://www.cars.com/vehicledetail/6ab5b855-60d8-44ad-bdcb-8047a36bf983/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_10000-19999/https---www-cars-com-vehicledetail-6ab5b855-60d8-44ad-bdcb-8047a36bf983-.json,2023-05-01T08:00:37.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
14002,https://www.cars.com/vehicledetail/c5d860a9-2ebc-4836-837f-3f6a7434cfc1/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-c5d860a9-2ebc-4836-837f-3f6a7434cfc1-.json,2023-05-01T08:02:01.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
336375,https://www.cars.com/vehicledetail/78ad8ac4-5e9d-452d-b601-b4adf478cf4c/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-78ad8ac4-5e9d-452d-b601-b4adf478cf4c-.json,2023-05-01T08:04:46.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
232411A,https://www.cars.com/vehicledetail/2e26ebf7-616a-4596-93b0-0b45ce88dd3d/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-2e26ebf7-616a-4596-93b0-0b45ce88dd3d-.json,2023-05-01T08:03:47.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
132354,https://www.cars.com/vehicledetail/29eccd64-fdef-4619-a65e-5ac773482cb1/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_10000-19999/https---www-cars-com-vehicledetail-29eccd64-fdef-4619-a65e-5ac773482cb1-.json,2023-05-01T08:01:39.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
23200A,https://www.cars.com/vehicledetail/8598b132-4639-479b-89a3-5c7c02b15dba/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-8598b132-4639-479b-89a3-5c7c02b15dba-.json,2023-05-01T08:06:33.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
K4289,https://www.cars.com/vehicledetail/c12ebfcb-2377-4737-a172-107ecef4d9ce/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_10000-19999/https---www-cars-com-vehicledetail-c12ebfcb-2377-4737-a172-107ecef4d9ce-.json,2023-05-01T08:00:50.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
D2373B,https://www.cars.com/vehicledetail/01735b0f-5e22-40d2-8aaa-e9c7e186b211/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-01735b0f-5e22-40d2-8aaa-e9c7e186b211-.json,2023-05-01T08:04:06.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
K44896A,https://www.cars.com/vehicledetail/909c2b9c-68e6-435e-b2da-87c247ad6309/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-909c2b9c-68e6-435e-b2da-87c247ad6309-.json,2023-05-01T08:05:33.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
LP2878,https://www.cars.com/vehicledetail/121bd2b2-8489-4804-83e5-72fc6d79fdbe/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_10000-19999/https---www-cars-com-vehicledetail-121bd2b2-8489-4804-83e5-72fc6d79fdbe-.json,2023-05-01T08:00:45.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
23-237A,https://www.cars.com/vehicledetail/3f3e80a5-5424-4df5-a0dd-c4a65863b447/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-3f3e80a5-5424-4df5-a0dd-c4a65863b447-.json,2023-05-01T08:06:34.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
22C04003,https://www.cars.com/vehicledetail/00493b1b-4e7f-4821-9f85-2e04bd65a635/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-00493b1b-4e7f-4821-9f85-2e04bd65a635-.json,2023-05-01T08:05:47.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
23017,https://www.cars.com/vehicledetail/ebc654f6-b1ad-4e24-b20a-f6d9b3e2b913/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_10000-19999/https---www-cars-com-vehicledetail-ebc654f6-b1ad-4e24-b20a-f6d9b3e2b913-.json,2023-05-01T08:01:07.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
