card_id,category,item,scrap_date,source_id,dl_loaded_date
TN53616,Convenience,Heated Seats,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,Convenience,Heated Steering Wheel,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,Convenience,Navigation System,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,Entertainment,Apple CarPlay/Android Auto,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,Entertainment,Bluetooth,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,Entertainment,HomeLink,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,Exterior,Alloy Wheels,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,Safety,Brake Assist,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,Safety,Stability Control,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,These features are associated with this vehicle type. Contact the seller to confirm this specific vehicle has them.,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,*Apple Carplay/Android Autoplay*,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,*Bluetooth*,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,*Heated Front Seats*,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,*Local Trade In*,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,*Navigation*,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,*Previous Owners Info Is Availble To Discuss Its History*,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,*Purchased Locally When It Was Brand New*,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,*Remainder Of Factory Warranty Still Applies*,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,2-Tone Premium Paint,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,4-Wheel Disc Brakes,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,6 Speakers,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,ABS Brakes,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,AM/FM Radio: Siriusxm,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,Air Conditioning,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,Alloy Wheels,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,Auto High-Beam Headlights,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,Auto-Dimming Rear-View Mirror,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,Automatic Temperature Control,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,Brake Assist,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,Bumpers: Body-Color,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,Carpeted Floor Mats & Cargo Area Mat,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,Cloth Seat Trim,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,Delay-Off Headlights,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,Driver Door Bin,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,Driver Vanity Mirror,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,Dual Front Impact Airbags,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,Dual Front Side Impact Airbags,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,Electronic Stability Control,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,Emergency Communication System: Nissanconnect Services,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,Front Anti-Roll Bar,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,features,Front Bucket Seats,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
